invoice_id,invoice_number,supplier_id,department_id,po_id,invoice_date,invoice_amount,currency,payment_terms_days,due_date,invoice_status,missing_po_flag,round_amount_flag,high_value_invoice_flag,invoice_due_days,duplicate_invoice_flag,supplier_name,supplier_category,supplier_country,onboarding_date,tax_id_clean,missing_tax_id_flag,bank_account,missing_bank_account_flag,department_name,business_unit,approval_threshold,po_supplier_id,po_department_id,po_date,po_amount,po_approval_status,po_buyer,payment_count,first_payment_date,last_payment_date,total_paid_amount,weekend_payment_flag,cash_payment_flag,pending_or_failed_payment_flag,payment_methods,payment_statuses,paid_flag,days_to_payment,days_late,payment_before_invoice_flag,late_payment_flag,very_late_payment_flag,payment_amount_difference,payment_amount_difference_pct,payment_amount_mismatch_flag,po_supplier_mismatch_flag,po_department_mismatch_flag,po_amount_difference,po_amount_difference_pct,invoice_exceeds_po_amount_flag,po_not_approved_flag,above_department_threshold_flag,invoice_month,invoice_quarter,invoice_year,audit_payment_status,duplicate_invoice_strict_flag,duplicate_invoice_number_amount_flag,previous_invoice_date_same_supplier_amount,days_since_previous_same_amount,same_supplier_same_amount_close_date_flag,audit_duplicate_risk_flag,audit_raw_risk_score,audit_rule_count,R01_missing_po_flag,R02_audit_duplicate_risk_flag,R03_round_amount_flag,R04_high_value_invoice_flag,R05_missing_tax_id_flag,R06_payment_before_invoice_flag,R07_very_late_payment_flag,R08_payment_amount_mismatch_flag,R09_weekend_payment_flag,R10_cash_payment_flag,R11_pending_or_failed_payment_flag,R12_po_supplier_mismatch_flag,R13_po_department_mismatch_flag,R14_invoice_exceeds_po_amount_flag,R15_po_not_approved_flag,R16_above_department_threshold_flag,audit_risk_score,audit_risk_level,primary_risk_driver
INV0005361,FCT-870854,SUP00012,DPT003,PO0001931,2024-05-22,557.95,EUR,30,2024-06-21,Validated,0,0,0,30,0,Supplier_0012,Training,Algeria,2019-11-28,TAX-67511227,0,DZ183480469681,0,IT,Operations,5000,SUP00003,DPT003,2024-03-04,18367.27,Approved,Buyer_B,1,2024-07-12,2024-07-12,553.81,0,0,0,Bank Transfer,Completed,1,51.0,21.0,0,1,0,-4.1400000000001,-0.7420019715028408,0,1,0,-17809.32,-96.96225949746477,0,0,0,5,2,2024,Late Payment,0,0,,,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,10.75,Low Risk,R12 - PO supplier mismatch
INV0005362,FCT-568185,SUP00006,DPT012,PO0000349,2024-01-07,13427.99,DZD,45,2024-02-21,Validated,0,0,0,45,0,Supplier_0006,Telecom,Algeria,2022-03-07,TAX-29075914,0,DZ251200763719,0,General Administration,Support,5000,SUP00006,DPT012,2024-11-04,10592.69,Approved,Buyer_E,1,2024-03-10,2024-03-10,13535.97,1,0,0,Check,Completed,1,63.0,18.0,0,1,0,107.97999999999956,0.8041412005817667,0,0,0,2835.2999999999993,26.766572041662684,1,0,1,1,1,2024,Late Payment,0,0,,,0,0,21,3,0,0,0,0,0,0,0,0,5,0,0,0,0,10,0,6,11.29,Low Risk,R14 - Invoice exceeds PO amount
INV0005363,FCT-384992,SUP00010,DPT009,PO0002420,2024-06-26,4892.58,DZD,45,2024-08-10,Validated,0,0,0,45,0,Supplier_0010,Facilities,Algeria,2023-12-23,TAX-49419063,0,DZ585047589637,0,Risk Management,Commercial,10000,SUP00010,DPT009,2024-04-22,4150.42,Approved,Buyer_D,1,2024-08-29,2024-08-29,4793.71,0,0,0,Check,Completed,1,64.0,19.0,0,1,0,-98.86999999999989,-2.0208151936197236,0,0,0,742.1599999999999,17.88156379354378,1,0,0,6,2,2024,Late Payment,0,0,,,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,5.38,Low Risk,R14 - Invoice exceeds PO amount
INV0005364,FCT-235127,SUP00002,DPT002,PO0004980,2024-01-28,50000.0,DZD,30,2024-02-27,Validated,0,1,0,30,0,Supplier_0002,Training,Germany,2018-07-07,TAX-77575471,0,DZ797161493162,0,Procurement,Operations,50000,SUP00002,DPT002,2024-05-29,24936.97,Approved,Buyer_D,1,2024-03-07,2024-03-07,50958.66,0,0,1,Bank Transfer,Pending,1,39.0,9.0,0,1,0,958.6600000000035,1.917320000000007,0,0,0,25063.03,100.50551450316536,1,0,0,1,1,2024,Payment Issue,0,0,,,0,0,23,3,0,0,6,0,0,0,0,0,0,0,7,0,0,10,0,0,12.37,Low Risk,R14 - Invoice exceeds PO amount
INV0005365,FCT-850539,SUP00158,DPT005,PO0003062,2024-03-26,5612.25,EUR,30,2024-04-25,Validated,0,0,0,30,0,Supplier_0158,Logistics,France,2016-01-09,TAX-49954859,0,DZ712376925102,0,Sales,Technology,10000,SUP00158,DPT005,2024-06-09,3911.11,Approved,Buyer_F,1,2024-08-03,2024-08-03,5660.71,1,0,0,Bank Transfer,Completed,1,130.0,100.0,0,1,1,48.460000000000036,0.8634683059379044,0,0,0,1701.1399999999999,43.495069174735555,1,0,0,3,1,2024,Very Late Payment,0,0,,,0,0,25,3,0,0,0,0,0,0,10,0,5,0,0,0,0,10,0,0,13.44,Low Risk,R14 - Invoice exceeds PO amount
INV0005366,FCT-609865,SUP00021,DPT003,PO0000663,2024-09-19,5498.43,DZD,45,2024-11-03,Pending Review,0,0,0,45,0,Supplier_0021,Maintenance,Algeria,2019-10-26,MISSING_TAX_ID,1,DZ297270294830,0,IT,Operations,5000,SUP00021,DPT003,2024-06-19,12199.01,Approved,Buyer_B,1,2024-10-21,2024-10-21,5501.87,0,0,0,Bank Transfer,Completed,1,32.0,-13.0,0,0,0,3.4399999999996,0.06256331352767244,0,0,0,-6700.58,-54.9272440960373,0,0,1,9,3,2024,Paid On Time or Early,0,0,,,0,0,16,2,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,6,8.6,Low Risk,R05 - Supplier missing tax ID
INV0005367,FCT-617757,SUP00003,DPT002,PO0003714,2024-02-15,7244.66,DZD,45,2024-03-31,Validated,0,0,0,45,0,Supplier_0003,Office Supplies,Turkey,2024-05-16,TAX-67358568,0,DZ131354515251,0,Procurement,Operations,50000,SUP00003,DPT002,2024-05-22,13624.45,Approved,Buyer_B,1,2024-04-08,2024-04-08,7300.82,0,0,0,Bank Transfer,Completed,1,53.0,8.0,0,1,0,56.159999999999854,0.775191658407708,0,0,0,-6379.790000000001,-46.8260370143382,0,0,0,2,1,2024,Late Payment,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,No Exception,No Exception
INV0005368,FCT-689110,SUP00161,DPT001,PO0003910,2024-09-03,4811.65,DZD,30,2024-10-03,Disputed,0,0,0,30,0,Supplier_0161,Logistics,Algeria,2024-09-23,TAX-86858592,0,DZ769113965099,0,Finance,Corporate,50000,SUP00161,DPT001,2024-07-09,6245.35,Approved,Buyer_A,1,2024-10-02,2024-10-02,4724.69,0,0,0,Check,Completed,1,29.0,-1.0,0,0,0,-86.96000000000004,-1.8072802469007523,0,0,0,-1433.7000000000007,-22.956279471927125,0,0,0,9,3,2024,Paid On Time or Early,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,No Exception,No Exception
INV0005369,FCT-361564,SUP00010,DPT007,PO0000375,2024-11-01,4067.08,DZD,30,2024-12-01,Validated,0,0,0,30,0,Supplier_0010,Facilities,Algeria,2023-12-23,TAX-49419063,0,DZ585047589637,0,Human Resources,Corporate,25000,SUP00010,DPT007,2024-01-02,18879.0,Pending,Buyer_A,1,2024-12-12,2024-12-12,4088.95,0,0,0,Bank Transfer,Completed,1,41.0,11.0,0,1,0,21.86999999999989,0.5377322304946028,0,0,0,-14811.92,-78.45712166957995,0,1,0,11,4,2024,Late Payment,0,0,,,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,6.45,Low Risk,R15 - PO not approved
INV0005370,FCT-198853,SUP00001,DPT002,,2024-12-22,1889.79,DZD,45,2025-02-05,Validated,1,0,0,45,0,Supplier_0001,Training,Turkey,2020-02-17,TAX-14868708,0,DZ492684993724,0,Procurement,Operations,50000,,,,,,,1,2025-03-02,2025-03-02,1841.7,1,0,1,Bank Transfer,Pending,1,70.0,25.0,0,1,0,-48.08999999999992,-2.544727191910208,0,0,0,,,0,0,0,12,4,2024,Payment Issue,0,0,,,0,0,24,3,12,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,12.9,Low Risk,R01 - Invoice without purchase order
INV0005371,FCT-182323,SUP00177,DPT004,PO0004985,2024-08-22,104284.78,EUR,45,2024-10-06,Validated,0,0,1,45,0,Supplier_0177,Telecom,Algeria,2019-02-05,TAX-85899058,0,DZ967221920998,0,Operations,Technology,10000,SUP00177,DPT004,2024-11-20,6233.78,Pending,Buyer_F,1,2024-09-18,2024-09-18,105731.92,0,0,0,Check,Completed,1,27.0,-18.0,0,0,0,1447.1399999999994,1.3876809252510285,0,0,0,98051.0,1572.8979848502836,1,1,1,8,3,2024,Paid On Time or Early,0,0,,,0,0,40,4,0,0,0,12,0,0,0,0,0,0,0,0,0,10,12,6,21.51,Medium Risk,R15 - PO not approved
INV0005372,FCT-736092,SUP00316,DPT008,,2024-11-17,20000.0,USD,30,2024-12-17,Disputed,1,1,0,30,0,Supplier_0316,IT Services,Algeria,2021-03-22,TAX-16076663,0,DZ547882932128,0,Legal,Operations,50000,,,,,,,1,2024-12-22,2024-12-22,19725.52,1,0,0,Bank Transfer,Completed,1,35.0,5.0,0,1,0,-274.47999999999956,-1.3723999999999978,0,0,0,,,0,0,0,11,4,2024,Late Payment,0,0,,,0,0,23,3,12,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,12.37,Low Risk,R01 - Invoice without purchase order
INV0005373,FCT-250113,SUP00002,DPT004,,2024-06-22,33345.04,DZD,90,2024-09-20,Validated,1,0,0,90,0,Supplier_0002,Training,Germany,2018-07-07,TAX-77575471,0,DZ797161493162,0,Operations,Technology,10000,,,,,,,1,2024-09-15,2024-09-15,33749.83,1,0,0,Bank Transfer,Completed,1,85.0,-5.0,0,0,0,404.7900000000009,1.213943662985562,0,0,0,,,0,0,1,6,2,2024,Paid On Time or Early,0,0,,,0,0,23,3,12,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,12.37,Low Risk,R01 - Invoice without purchase order
INV0005374,FCT-197275,SUP00113,DPT004,PO0001904,2024-11-25,25832.74,DZD,30,2024-12-25,Disputed,0,0,0,30,0,Supplier_0113,Training,United Arab Emirates,2016-11-16,TAX-87456735,0,DZ973796255690,0,Operations,Technology,10000,SUP00113,DPT004,2024-07-25,2443.91,Approved,Buyer_F,1,2025-01-21,2025-01-21,25455.68,0,0,0,Bank Transfer,Completed,1,57.0,27.0,0,1,0,-377.0600000000013,-1.4596206209639444,0,0,0,23388.83,957.0250131960671,1,0,1,11,4,2024,Late Payment,0,0,,,0,0,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,6,8.6,Low Risk,R14 - Invoice exceeds PO amount
INV0005375,FCT-666056,SUP00009,DPT006,PO0004834,2024-10-09,4354.14,DZD,30,2024-11-08,Validated,0,0,0,30,0,Supplier_0009,IT Services,Algeria,2016-04-01,TAX-57792402,0,DZ840812148954,0,Marketing,Support,100000,SUP00009,DPT006,2024-07-27,4490.45,Approved,Buyer_A,1,2024-12-11,2024-12-11,4357.08,0,0,0,Bank Transfer,Completed,1,63.0,33.0,0,1,1,2.9399999999996,0.0675219446319962,0,0,0,-136.3099999999995,-3.0355532296317627,0,0,0,10,4,2024,Very Late Payment,0,0,,,0,0,10,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5.38,Low Risk,R07 - Very late payment
INV0005376,FCT-477868,SUP00009,DPT001,PO0004640,2024-11-30,4870.71,DZD,30,2024-12-30,Validated,0,0,0,30,0,Supplier_0009,IT Services,Algeria,2016-04-01,TAX-57792402,0,DZ840812148954,0,Finance,Corporate,50000,SUP00009,DPT001,2024-06-28,16244.62,Pending,Buyer_C,1,2024-12-14,2024-12-14,4876.81,1,0,0,Bank Transfer,Completed,1,14.0,-16.0,0,0,0,6.100000000000364,0.12523841493335394,0,0,0,-11373.91,-70.01647314618624,0,1,0,11,4,2024,Paid On Time or Early,0,0,,,0,0,17,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,12,0,9.14,Low Risk,R15 - PO not approved
INV0005377,FCT-548065,SUP00009,DPT005,PO0001564,2024-11-30,6022.75,DZD,90,2025-02-28,Validated,0,0,0,90,0,Supplier_0009,IT Services,Algeria,2016-04-01,TAX-57792402,0,DZ840812148954,0,Sales,Technology,10000,SUP00009,DPT005,2024-07-10,29000.7,Approved,Buyer_D,1,2025-03-16,2025-03-16,6027.45,1,0,0,Bank Transfer,Completed,1,106.0,16.0,0,1,0,4.699999999999818,0.07803744136814275,0,0,0,-22977.95,-79.23239783867287,0,0,0,11,4,2024,Late Payment,0,0,,,0,0,5,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2.69,Low Risk,R09 - Weekend payment
INV0005378,FCT-201019,SUP00138,DPT002,PO0004924,2024-09-08,3948.94,DZD,90,2024-12-07,Validated,0,0,0,90,0,Supplier_0138,Telecom,Algeria,2019-09-14,TAX-32959623,0,DZ440733508803,0,Procurement,Operations,50000,SUP00138,DPT002,2024-03-27,12842.96,Approved,Buyer_F,1,2025-02-10,2025-02-10,3983.58,0,0,0,Bank Transfer,Completed,1,155.0,65.0,0,1,1,34.63999999999987,0.8771974251318043,0,0,0,-8894.019999999999,-69.25210387636494,0,0,0,9,3,2024,Very Late Payment,0,0,,,0,0,10,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5.38,Low Risk,R07 - Very late payment
INV0005379,FCT-220447,SUP00022,DPT011,PO0002162,2024-03-22,16474.84,DZD,15,2024-04-06,Validated,0,0,0,15,0,Supplier_0022,Consulting,Algeria,2015-05-29,TAX-51243583,0,DZ287541407291,0,Logistics,Technology,25000,SUP00022,DPT011,2024-02-20,12238.99,Approved,Buyer_D,1,2024-04-15,2024-04-15,16213.2,0,0,0,Bank Transfer,Completed,1,24.0,9.0,0,1,0,-261.6399999999994,-1.5881186099531128,0,0,0,4235.85,34.60947349413637,1,0,0,3,1,2024,Late Payment,0,0,,,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,5.38,Low Risk,R14 - Invoice exceeds PO amount
INV0005380,FCT-683381,SUP00028,DPT005,PO0002863,2024-01-18,2355.53,DZD,30,2024-02-17,Disputed,0,0,0,30,0,Supplier_0028,Facilities,Algeria,2023-01-04,TAX-54706429,0,DZ840796860525,0,Sales,Technology,10000,SUP00028,DPT005,2024-03-28,670.14,Approved,Buyer_E,1,2024-02-22,2024-02-22,2290.42,0,0,0,Bank Transfer,Completed,1,35.0,5.0,0,1,0,-65.11000000000013,-2.7641337618285533,0,0,0,1685.3900000000003,251.49819440713887,1,0,0,1,1,2024,Late Payment,0,0,,,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,5.38,Low Risk,R14 - Invoice exceeds PO amount
INV0005381,FCT-904172,SUP00007,DPT005,,2024-04-27,1760.09,EUR,30,2024-05-27,Validated,1,0,0,30,0,Supplier_0007,Telecom,Germany,2020-06-10,TAX-28957574,0,DZ232177361339,0,Sales,Technology,10000,,,,,,,1,2024-06-09,2024-06-09,1741.28,1,0,0,Bank Transfer,Completed,1,43.0,13.0,0,1,0,-18.809999999999945,-1.0686953508059216,0,0,0,,,0,0,0,4,2,2024,Late Payment,0,0,,,0,0,17,2,12,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,9.14,Low Risk,R01 - Invoice without purchase order
INV0005382,FCT-318506,SUP00284,DPT004,PO0003593,2024-04-18,1351.74,DZD,60,2024-06-17,Disputed,0,0,0,60,0,Supplier_0284,Telecom,Algeria,2022-05-28,TAX-14627723,0,DZ144205879374,0,Operations,Technology,10000,SUP00284,DPT004,2024-08-10,9074.0,Approved,Buyer_F,1,2024-10-04,2024-10-04,1373.33,0,0,0,Bank Transfer,Completed,1,169.0,109.0,0,1,1,21.589999999999918,1.5972006450944647,0,0,0,-7722.26,-85.10315186246419,0,0,0,4,2,2024,Very Late Payment,0,0,,,0,0,10,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5.38,Low Risk,R07 - Very late payment
INV0005383,FCT-620411,SUP00027,DPT001,PO0005194,2024-12-07,4135.56,DZD,90,2025-03-07,Validated,0,0,0,90,0,Supplier_0027,Logistics,Algeria,2023-03-17,TAX-66905452,0,DZ257811860308,0,Finance,Corporate,50000,SUP00027,DPT001,2024-10-31,3531.98,Approved,Buyer_B,1,2025-04-06,2025-04-06,4111.54,1,0,0,Bank Transfer,Completed,1,120.0,30.0,0,1,0,-24.020000000000437,-0.5808161409821265,0,0,0,603.5800000000004,17.088998238948136,1,0,0,12,4,2024,Late Payment,0,0,,,0,0,15,2,0,0,0,0,0,0,0,0,5,0,0,0,0,10,0,0,8.06,Low Risk,R14 - Invoice exceeds PO amount
INV0005384,FCT-274915,SUP00021,DPT005,,2024-01-14,3488.92,DZD,60,2024-03-14,Validated,1,0,0,60,0,Supplier_0021,Maintenance,Algeria,2019-10-26,MISSING_TAX_ID,1,DZ297270294830,0,Sales,Technology,10000,,,,,,,1,2024-04-16,2024-04-16,3455.78,0,0,0,Bank Transfer,Completed,1,93.0,33.0,0,1,1,-33.13999999999987,-0.9498641413388634,0,0,0,,,0,0,0,1,1,2024,Very Late Payment,0,0,,,0,0,32,3,12,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,17.2,Medium Risk,R01 - Invoice without purchase order
INV0005385,FCT-968974,SUP00057,DPT002,PO0003629,2024-07-17,2946.48,DZD,15,2024-08-01,Validated,0,0,0,15,0,Supplier_0057,Training,Tunisia,2015-09-30,TAX-50466941,0,DZ343627085345,0,Procurement,Operations,50000,SUP00057,DPT002,2024-03-31,2125.79,Approved,Buyer_A,1,2024-07-19,2024-07-19,3026.44,0,0,0,Bank Transfer,Completed,1,2.0,-13.0,0,0,0,79.96000000000004,2.7137465721810443,0,0,0,820.69,38.60635340273499,1,0,0,7,3,2024,Paid On Time or Early,0,0,,,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,5.38,Low Risk,R14 - Invoice exceeds PO amount
INV0005386,FCT-579577,SUP00064,DPT006,PO0004727,2024-12-26,6609.82,DZD,30,2025-01-25,Validated,0,0,0,30,0,Supplier_0064,Consulting,United Kingdom,2016-05-27,TAX-50758082,0,DZ291049424956,0,Marketing,Support,100000,SUP00064,DPT006,2024-08-19,5865.12,Rejected,Buyer_A,1,2025-02-20,2025-02-20,6505.69,0,0,0,Bank Transfer,Completed,1,56.0,26.0,0,1,0,-104.13000000000011,-1.5753832933423317,0,0,0,744.6999999999998,12.697097416591644,1,1,0,12,4,2024,Late Payment,0,0,,,0,0,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,0,11.83,Low Risk,R15 - PO not approved
INV0005387,FCT-347766,SUP00139,DPT011,PO0001060,2024-04-12,1570.69,DZD,45,2024-05-27,Disputed,0,0,0,45,0,Supplier_0139,Professional Services,Algeria,2020-03-06,TAX-37694158,0,DZ185175791424,0,Logistics,Technology,25000,SUP00139,DPT011,2024-03-16,7827.47,Approved,Buyer_E,1,2024-05-31,2024-05-31,1592.43,0,0,0,Bank Transfer,Completed,1,49.0,4.0,0,1,0,21.74000000000001,1.3841050748397206,0,0,0,-6256.780000000001,-79.93361839777093,0,0,0,4,2,2024,Late Payment,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,No Exception,No Exception
INV0005388,FCT-206513,SUP00225,DPT006,,2024-07-30,14095.6,DZD,60,2024-09-28,Validated,1,0,0,60,0,Supplier_0225,Telecom,Germany,2018-05-18,TAX-45105632,0,DZ581140676159,0,Marketing,Support,100000,,,,,,,1,2024-09-30,2024-09-30,13879.45,0,0,0,Bank Transfer,Completed,1,62.0,2.0,0,1,0,-216.14999999999964,-1.5334572490706293,0,0,0,,,0,0,0,7,3,2024,Late Payment,0,0,,,0,0,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.45,Low Risk,R01 - Invoice without purchase order
INV0005389,FCT-265469,SUP00270,DPT003,,2024-02-27,1700.05,DZD,30,2024-03-28,Validated,1,0,0,30,0,Supplier_0270,Consulting,France,2023-11-06,TAX-12859701,0,DZ169692476734,0,IT,Operations,5000,,,,,,,0,,,0.0,0,0,0,Not Paid,Not Paid,0,,,0,0,0,,,0,0,0,,,0,0,0,2,1,2024,Unpaid,0,0,,,0,0,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.45,Low Risk,R01 - Invoice without purchase order
INV0005390,FCT-833431,SUP00022,DPT005,PO0001450,2024-06-02,1558.4,DZD,45,2024-07-17,Validated,0,0,0,45,0,Supplier_0022,Consulting,Algeria,2015-05-29,TAX-51243583,0,DZ287541407291,0,Sales,Technology,10000,SUP00022,DPT005,2024-05-14,27887.87,Approved,Buyer_D,1,2024-07-17,2024-07-17,1533.83,0,0,0,Bank Transfer,Completed,1,45.0,0.0,0,0,0,-24.570000000000164,-1.5766170431211604,0,0,0,-26329.469999999998,-94.41190739916672,0,0,0,6,2,2024,Paid On Time or Early,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,No Exception,No Exception
INV0005391,FCT-884930,SUP00024,DPT001,,2024-12-26,2863.38,DZD,60,2025-02-24,Validated,1,0,0,60,0,Supplier_0024,Professional Services,Morocco,2015-07-19,TAX-49065297,0,DZ207019313230,0,Finance,Corporate,50000,,,,,,,1,2025-03-14,2025-03-14,2900.37,0,0,0,Bank Transfer,Completed,1,78.0,18.0,0,1,0,36.98999999999978,1.2918299352513385,0,0,0,,,0,0,0,12,4,2024,Late Payment,0,0,,,0,0,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.45,Low Risk,R01 - Invoice without purchase order
INV0005392,FCT-662613,SUP00002,DPT005,PO0000515,2024-09-02,5121.56,DZD,30,2024-10-02,Pending Review,0,0,0,30,0,Supplier_0002,Training,Germany,2018-07-07,TAX-77575471,0,DZ797161493162,0,Sales,Technology,10000,SUP00002,DPT005,2024-05-29,27069.74,Pending,Buyer_D,1,2024-09-28,2024-09-28,5171.11,1,0,0,Bank Transfer,Completed,1,26.0,-4.0,0,0,0,49.54999999999927,0.9674786588461185,0,0,0,-21948.18,-81.08012858638465,0,1,0,9,3,2024,Paid On Time or Early,0,0,,,0,0,17,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,12,0,9.14,Low Risk,R15 - PO not approved
INV0005393,FCT-775811,SUP00226,DPT003,PO0004695,2024-07-14,16149.09,EUR,30,2024-08-13,Validated,0,0,0,30,0,Supplier_0226,Consulting,Algeria,2015-01-17,TAX-50554010,0,DZ994188697107,0,IT,Operations,5000,SUP00226,DPT003,2024-01-02,7787.84,Approved,Buyer_C,1,2024-09-12,2024-09-12,15947.78,0,0,1,Bank Transfer,Pending,1,60.0,30.0,0,1,0,-201.3099999999995,-1.246571788255558,0,0,0,8361.25,107.362888811275,1,0,1,7,3,2024,Payment Issue,0,0,,,0,0,23,3,0,0,0,0,0,0,0,0,0,0,7,0,0,10,0,6,12.37,Low Risk,R14 - Invoice exceeds PO amount
INV0005394,FCT-283503,SUP00002,DPT012,PO0002525,2024-12-19,5509.13,DZD,90,2025-03-19,Validated,0,0,0,90,0,Supplier_0002,Training,Germany,2018-07-07,TAX-77575471,0,DZ797161493162,0,General Administration,Support,5000,SUP00008,DPT012,2024-01-08,47473.74,Approved,Buyer_E,1,2025-03-21,2025-03-21,5338.66,0,0,0,Bank Transfer,Completed,1,92.0,2.0,0,1,0,-170.47000000000025,-3.094317977611715,0,1,0,-41964.61,-88.39541607634031,0,0,1,12,4,2024,Late Payment,0,0,,,0,0,26,2,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,6,13.98,Low Risk,R12 - PO supplier mismatch
INV0005395,FCT-290750,SUP00238,DPT010,PO0000575,2024-11-10,948.26,DZD,30,2024-12-10,Validated,0,0,0,30,0,Supplier_0238,Facilities,Algeria,2018-03-03,TAX-36067501,0,DZ240181903876,0,Customer Support,Corporate,10000,SUP00238,DPT010,2024-01-03,7310.72,Approved,Buyer_E,0,,,0.0,0,0,0,Not Paid,Not Paid,0,,,0,0,0,,,0,0,0,-6362.46,-87.02918453996324,0,0,0,11,4,2024,Unpaid,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,No Exception,No Exception
INV0005396,FCT-214887,SUP00131,DPT002,PO0001326,2024-04-11,10516.06,USD,45,2024-05-26,Validated,0,0,0,45,0,Supplier_0131,Logistics,Algeria,2022-01-24,TAX-58787112,0,DZ505941850166,0,Procurement,Operations,50000,SUP00131,DPT002,2024-06-18,3086.24,Approved,Buyer_C,0,,,0.0,0,0,0,Not Paid,Not Paid,0,,,0,0,0,,,0,0,0,7429.82,240.7401887085904,1,0,0,4,2,2024,Unpaid,0,0,,,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,5.38,Low Risk,R14 - Invoice exceeds PO amount
INV0005397,FCT-416188,SUP00005,DPT002,PO0001370,2024-08-20,10286.23,USD,30,2024-09-19,Validated,0,0,0,30,0,Supplier_0005,Consulting,Algeria,2022-11-17,TAX-84459703,0,DZ840814585673,0,Procurement,Operations,50000,SUP00005,DPT002,2024-02-01,4726.15,Approved,Buyer_C,1,2024-10-09,2024-10-09,10264.32,0,0,0,Bank Transfer,Completed,1,50.0,20.0,0,1,0,-21.909999999999854,-0.21300320914465118,0,0,0,5560.08,117.64501761476043,1,0,0,8,3,2024,Late Payment,0,0,,,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,5.38,Low Risk,R14 - Invoice exceeds PO amount
INV0005398,FCT-637274,SUP00002,DPT009,PO0003711,2024-08-25,3079.68,DZD,30,2024-09-24,Validated,0,0,0,30,0,Supplier_0002,Training,Germany,2018-07-07,TAX-77575471,0,DZ797161493162,0,Risk Management,Commercial,10000,SUP00002,DPT009,2024-10-14,2137.99,Pending,Buyer_E,1,2024-10-09,2024-10-09,3071.88,0,0,0,Bank Transfer,Completed,1,45.0,15.0,0,1,0,-7.799999999999727,-0.253273067331662,0,0,0,941.69,44.04557551719139,1,1,0,8,3,2024,Late Payment,0,0,,,0,0,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,0,11.83,Low Risk,R15 - PO not approved
INV0005399,FCT-386411,SUP00276,DPT011,PO0001546,2024-06-10,7306.17,DZD,30,2024-07-10,Validated,0,0,0,30,0,Supplier_0276,Professional Services,Algeria,2019-04-29,TAX-97899766,0,DZ241771007185,0,Logistics,Technology,25000,SUP00276,DPT011,2024-09-21,12566.16,Approved,Buyer_F,1,2024-06-27,2024-06-27,7517.41,0,0,0,Bank Transfer,Completed,1,17.0,-13.0,0,0,0,211.23999999999978,2.891254925631347,0,0,0,-5259.99,-41.858372008632706,0,0,0,6,2,2024,Paid On Time or Early,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,No Exception,No Exception
